smiles,CAS_x,Chemical name,Latin name,Trophic Level,Effect,Effect value,Unit,Test type,Test statistic,Duration,Duration (days),Duration (hours),Effect is 5X above water solubility,Source,version,Reported chemical name,original CAS,CAS_y,Unnamed: 0,Name,Formula,Mw,Elements,InChi,SMILES,C─H alkyl methyl 1260 strong,C─H alkyl methylene 1470 strong,C─H alkyl methine 2890 weak,C─H vinyl C═CH2 900 strong,C─H vinyl cis-disubstituted alkenes 670–700 strong,C─H vinyl trisubstituted alkenes 800–840 strong to medium,C─H aromatic benzene/sub. benzene 3070 weak,C─H aromatic monosubstituted benzene 700–750 strong,C─H aromatic ortho-disub. benzene 750 strong,C─H aromatic meta-disub. benzene 750–800 strong,C─H aromatic para-disub. benzene 800–860 strong,C─H alkynes any 3300 medium,C─H aldehydes any 2720 medium,C═C acyclic C═C monosub. alkenes 1645 medium,"C═C acyclic C═C 1,1-disub. alkenes 1655 medium","C═C acyclic C═C cis-1,2-disub. alkenes 1660 medium","C═C acyclic C═C trans-1,2-disub. alkenes 1675 medium","C═C acyclic C═C trisub., tetrasub. alkenes 1670 weak",C═C conjugated C═C dienes 1600 strong,C═C conjugated C═C dienes 1650 strong,C═C with benzene ring dienes 1625 strong,C═C with C═O dienes 1600 strong,C═C C═C (both sp2) any 1640–1680 medium,C═C aromatic C═C any 1450 weak to strong (usually 3 or 4),C═C aromatic C═C any 1500 weak to strong (usually 3 or 4),C═C aromatic C═C any 1580 weak to strong (usually 3 or 4),C═C aromatic C═C any 1600 weak to strong (usually 3 or 4),C═C C≡C terminal alkynes 2100–2140 weak,C═C C≡C disubst. alkynes 2190–2260 very weak (often indistinguishable),C=O aldehyde/ketone saturated aliph./cyclic 6-membered 1720 ,"C=O aldehyde/ketone α,β-unsaturated 1685 ",C=O aldehyde/ketone aromatic ketones 1685 ,C=O aldehyde/ketone cyclic 5-membered 1750 ,C=O aldehyde/ketone cyclic 4-membered 1775 ,C=O aldehyde/ketone aldehydes 1725 influenced by conjugation (as with ketones),C=O carboxylic acids/derivates saturated carboxylic acids 1710 ,C=O carboxylic acids/derivates unsat./aromatic carb. acids 1680–1690 ,C=O carboxylic acids/derivates esters and lactones 1735 influenced by conjugation and ring size (as with ketones),C=O carboxylic acids/derivates anhydrides 1760 ,C=O carboxylic acids/derivates anhydrides 1820 ,C=O carboxylic acids/derivates acyl halides 1800 ,C=O carboxylic acids/derivates amides 1650 associated amides,C=O carboxylic acids/derivates carboxylates (salts) 1550–1610 ,C=O carboxylic acids/derivates amino acid zwitterions 1550–1610 ,"O─H alcohols, phenols low concentration 3610–3670",O─H carboxylic acids low concentration 3500–3560,N─H primary amines any 3400–3500 strong,N─H secondary amines any >3000 weak to medium,N─H ammonium ions any 2400–3200 multiple broad peaks,"C─O alcohols primary 1040–1060 strong, broad",C─O alcohols secondary ~1100 strong,C─O alcohols tertiary 1150–1200 medium,C─O ethers aliphatic 1120,C─O ethers aromatic 1220–1260,"C─O esters any 1100–1300 two bands (distinct from ketones, which do not possess a C─O bond)",C─N aliphatic amines any 1020–1220 often overlapped,C─N C═N any 1615–1700 similar conjugation effects to C═O,C─N C≡N (nitriles) unconjugated 2250 medium,C─N R─N═C═S (isothiocyanates) any 2140–1990,C─X fluoroalkanes ordinary 1000–1100,C─X chloroalkanes any 540–760 weak to medium,C─X bromoalkanes any 500–600 medium to strong,C─X iodoalkanes any 500 medium to strong,N─O nitro compounds aliphatic 1540 stronger,N─O nitro compounds aliphatic 1380 weaker,P─C Organophosphorus compound aromatic 1440-1460 medium,P─O phosphorus oxide bonded 1195-1250 strong
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87865,Pentachlorophenol;Pentachlorophenol,Pimephales promelas,FISH,Mortality,0.24,mg/L,A,EC50,96 hours,4,96.0,0,"Hedtke, S.F., C.W. West, K.N. Allen, T.J. Norberg-King, and D.I. Mount, 1986. Toxicity of Pentachlorophenol to Aquatic Organisms Under Naturally Varying and Controlled Environmental Conditions, Environ.Toxicol.Chem. 5(6):531-542",EnviroTox.v2,"pentachlorophenol;pentachlorophenate;phenol, 2,3,4,5,6-pentachloro-;2,3,4,5,6-pentachlorophenol;2,3,4,5,6-pentachlorophenol, technical grade;2,3,4,5,6-pentachlorophenol (dowicide ec-7);pentachloro-phenol;2,3,4,5,6-pentachloro-phenol;phenol, pentachloro-;p",87865,87-86-5,42151,"Phenol, pentachloro-",C6HCl5O,263.8470030636607,"['C', 'H', 'Cl', 'O']",InChI=1/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87865,Pentachlorophenol;Pentachlorophenol,Physa gyrina,INVERT,Mortality,0.267,mg/L,A,EC50,96 hours,4,96.0,0,"Hedtke, S.F., C.W. West, K.N. Allen, T.J. Norberg-King, and D.I. Mount, 1986. Toxicity of Pentachlorophenol to Aquatic Organisms Under Naturally Varying and Controlled Environmental Conditions, Environ.Toxicol.Chem. 5(6):531-542",EnviroTox.v2,"pentachlorophenol;pentachlorophenate;phenol, 2,3,4,5,6-pentachloro-;2,3,4,5,6-pentachlorophenol;2,3,4,5,6-pentachlorophenol, technical grade;2,3,4,5,6-pentachlorophenol (dowicide ec-7);pentachloro-phenol;2,3,4,5,6-pentachloro-phenol;phenol, pentachloro-;p",87865,87-86-5,42151,"Phenol, pentachloro-",C6HCl5O,263.8470030636607,"['C', 'H', 'Cl', 'O']",InChI=1/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87865,Pentachlorophenol;Pentachlorophenol,Physa gyrina,INVERT,Mortality,0.617,mg/L,A,EC50,96 hours,4,96.0,0,"Hedtke, S.F., C.W. West, K.N. Allen, T.J. Norberg-King, and D.I. Mount, 1986. Toxicity of Pentachlorophenol to Aquatic Organisms Under Naturally Varying and Controlled Environmental Conditions, Environ.Toxicol.Chem. 5(6):531-542",EnviroTox.v2,"pentachlorophenol;pentachlorophenate;phenol, 2,3,4,5,6-pentachloro-;2,3,4,5,6-pentachlorophenol;2,3,4,5,6-pentachlorophenol, technical grade;2,3,4,5,6-pentachlorophenol (dowicide ec-7);pentachloro-phenol;2,3,4,5,6-pentachloro-phenol;phenol, pentachloro-;p",87865,87-86-5,42151,"Phenol, pentachloro-",C6HCl5O,263.8470030636607,"['C', 'H', 'Cl', 'O']",InChI=1/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87865,Pentachlorophenol;Pentachlorophenol,Crangonyx pseudogracilis,INVERT,Mortality,1.08,mg/L,A,EC50,96 hours,4,96.0,0,"Hedtke, S.F., C.W. West, K.N. Allen, T.J. Norberg-King, and D.I. Mount, 1986. Toxicity of Pentachlorophenol to Aquatic Organisms Under Naturally Varying and Controlled Environmental Conditions, Environ.Toxicol.Chem. 5(6):531-542",EnviroTox.v2,"pentachlorophenol;pentachlorophenate;phenol, 2,3,4,5,6-pentachloro-;2,3,4,5,6-pentachlorophenol;2,3,4,5,6-pentachlorophenol, technical grade;2,3,4,5,6-pentachlorophenol (dowicide ec-7);pentachloro-phenol;2,3,4,5,6-pentachloro-phenol;phenol, pentachloro-;p",87865,87-86-5,42151,"Phenol, pentachloro-",C6HCl5O,263.8470030636607,"['C', 'H', 'Cl', 'O']",InChI=1/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87865,Pentachlorophenol;Pentachlorophenol,Physa gyrina,INVERT,Mortality,1.26,mg/L,A,EC50,96 hours,4,96.0,0,"Hedtke, S.F., C.W. West, K.N. Allen, T.J. Norberg-King, and D.I. Mount, 1986. Toxicity of Pentachlorophenol to Aquatic Organisms Under Naturally Varying and Controlled Environmental Conditions, Environ.Toxicol.Chem. 5(6):531-542",EnviroTox.v2,"pentachlorophenol;pentachlorophenate;phenol, 2,3,4,5,6-pentachloro-;2,3,4,5,6-pentachlorophenol;2,3,4,5,6-pentachlorophenol, technical grade;2,3,4,5,6-pentachlorophenol (dowicide ec-7);pentachloro-phenol;2,3,4,5,6-pentachloro-phenol;phenol, pentachloro-;p",87865,87-86-5,42151,"Phenol, pentachloro-",C6HCl5O,263.8470030636607,"['C', 'H', 'Cl', 'O']",InChI=1/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87865,Pentachlorophenol;Pentachlorophenol,Asellus racovitzai,INVERT,Mortality,3.27,mg/L,A,EC50,96 hours,4,96.0,0,"Hedtke, S.F., C.W. West, K.N. Allen, T.J. Norberg-King, and D.I. Mount, 1986. Toxicity of Pentachlorophenol to Aquatic Organisms Under Naturally Varying and Controlled Environmental Conditions, Environ.Toxicol.Chem. 5(6):531-542",EnviroTox.v2,"pentachlorophenol;pentachlorophenate;phenol, 2,3,4,5,6-pentachloro-;2,3,4,5,6-pentachlorophenol;2,3,4,5,6-pentachlorophenol, technical grade;2,3,4,5,6-pentachlorophenol (dowicide ec-7);pentachloro-phenol;2,3,4,5,6-pentachloro-phenol;phenol, pentachloro-;p",87865,87-86-5,42151,"Phenol, pentachloro-",C6HCl5O,263.8470030636607,"['C', 'H', 'Cl', 'O']",InChI=1/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87865,Pentachlorophenol;Pentachlorophenol,Pimephales promelas,FISH,Mortality,0.48,mg/L,A,EC50,96 hours,4,96.0,0,"Hedtke, S.F., C.W. West, K.N. Allen, T.J. Norberg-King, and D.I. Mount, 1986. Toxicity of Pentachlorophenol to Aquatic Organisms Under Naturally Varying and Controlled Environmental Conditions, Environ.Toxicol.Chem. 5(6):531-542",EnviroTox.v2,"pentachlorophenol;pentachlorophenate;phenol, 2,3,4,5,6-pentachloro-;2,3,4,5,6-pentachlorophenol;2,3,4,5,6-pentachlorophenol, technical grade;2,3,4,5,6-pentachlorophenol (dowicide ec-7);pentachloro-phenol;2,3,4,5,6-pentachloro-phenol;phenol, pentachloro-;p",87865,87-86-5,42151,"Phenol, pentachloro-",C6HCl5O,263.8470030636607,"['C', 'H', 'Cl', 'O']",InChI=1/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87865,Pentachlorophenol;Pentachlorophenol,Pimephales promelas,FISH,Mortality,0.465,mg/L,A,EC50,96 hours,4,96.0,0,"Hedtke, S.F., C.W. West, K.N. Allen, T.J. Norberg-King, and D.I. Mount, 1986. Toxicity of Pentachlorophenol to Aquatic Organisms Under Naturally Varying and Controlled Environmental Conditions, Environ.Toxicol.Chem. 5(6):531-542",EnviroTox.v2,"pentachlorophenol;pentachlorophenate;phenol, 2,3,4,5,6-pentachloro-;2,3,4,5,6-pentachlorophenol;2,3,4,5,6-pentachlorophenol, technical grade;2,3,4,5,6-pentachlorophenol (dowicide ec-7);pentachloro-phenol;2,3,4,5,6-pentachloro-phenol;phenol, pentachloro-;p",87865,87-86-5,42151,"Phenol, pentachloro-",C6HCl5O,263.8470030636607,"['C', 'H', 'Cl', 'O']",InChI=1/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87865,Pentachlorophenol;Pentachlorophenol,Lumbriculus variegatus,INVERT,Mortality,0.69,mg/L,A,EC50,4 days,4,96.0,0,"Hickey, C.W., and M.L. Martin, 1995. Relative Sensitivity of Five Benthic Invertebrate Species to Reference Toxicants and Resin-Acid Contaminated Sediments, Environ.Toxicol.Chem. 14(8):1401-1409",EnviroTox.v2,Pentachlorophenol,87865,87-86-5,42151,"Phenol, pentachloro-",C6HCl5O,263.8470030636607,"['C', 'H', 'Cl', 'O']",InChI=1/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87865,Pentachlorophenol;Pentachlorophenol,Sphaerium novaezelandiae,INVERT,Mortality,1.1,mg/L,A,EC50,4 days,4,96.0,0,"Hickey, C.W., and M.L. Martin, 1995. Relative Sensitivity of Five Benthic Invertebrate Species to Reference Toxicants and Resin-Acid Contaminated Sediments, Environ.Toxicol.Chem. 14(8):1401-1409",EnviroTox.v2,Pentachlorophenol,87865,87-86-5,42151,"Phenol, pentachloro-",C6HCl5O,263.8470030636607,"['C', 'H', 'Cl', 'O']",InChI=1/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87865,Pentachlorophenol;Pentachlorophenol,Deleatidium sp,INVERT,Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,0.2188,mg/L,A,EC50,4 days,4,96.0,0,"Hickey, C.W., and M.L. Vickers, 1992. Comparison of the Sensitivity to Heavy Metals and Pentachlorophenol of the Mayflies Deleatidium spp. and the Cladoceran Daphnia magna, N.Z.J.Mar.Freshwater Res. 26(1):87-93",EnviroTox.v2,Pentachlorophenol,87865,87-86-5,42151,"Phenol, pentachloro-",C6HCl5O,263.8470030636607,"['C', 'H', 'Cl', 'O']",InChI=1/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87865,Pentachlorophenol;Pentachlorophenol,Pimephales promelas,FISH,Mortality,1.07,mg/L,A,EC50,96 hours,4,96.0,0,"Hickie BE, McCarty LS, Dixon DG, 1995. A residue-based toxicokinetic model for pulse-exposure toxicity in aquatic systems",EnviroTox.v2,"pentachlorophenol;pentachlorophenate;phenol, 2,3,4,5,6-pentachloro-;2,3,4,5,6-pentachlorophenol;2,3,4,5,6-pentachlorophenol, technical grade;2,3,4,5,6-pentachlorophenol (dowicide ec-7);pentachloro-phenol;2,3,4,5,6-pentachloro-phenol;phenol, pentachloro-;p",87865,87-86-5,42151,"Phenol, pentachloro-",C6HCl5O,263.8470030636607,"['C', 'H', 'Cl', 'O']",InChI=1/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87865,Pentachlorophenol;Pentachlorophenol,Oncorhynchus mykiss,FISH,Mortality,0.16,mg/L,A,EC50,96 hours,4,96.0,0,"Hodson PV, Dixon DG, Kaiser KLE, 1984. Measurement of median lethal dose as a rapid indication of contaminant toxicity to fish",EnviroTox.v2,"pentachlorophenol;pentachlorophenate;phenol, 2,3,4,5,6-pentachloro-;2,3,4,5,6-pentachlorophenol;2,3,4,5,6-pentachlorophenol, technical grade;2,3,4,5,6-pentachlorophenol (dowicide ec-7);pentachloro-phenol;2,3,4,5,6-pentachloro-phenol;phenol, pentachloro-;p",87865,87-86-5,42151,"Phenol, pentachloro-",C6HCl5O,263.8470030636607,"['C', 'H', 'Cl', 'O']",InChI=1/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87865,Pentachlorophenol;Pentachlorophenol,Anabaena inaequalis,ALGAE,Population,0.13,mg/L,A,EC50,96 hours,4,96.0,0,J. Environ. Sci. Health Part B Pestic. Food Contam. Agric. Wastes37(5): 417-444,EnviroTox.v2,"pentachlorophenol;pentachlorophenate;phenol, 2,3,4",87865,87-86-5,42151,"Phenol, pentachloro-",C6HCl5O,263.8470030636607,"['C', 'H', 'Cl', 'O']",InChI=1/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87865,Pentachlorophenol;Pentachlorophenol,Parachlorella kessleri,ALGAE,Population,34.3,mg/L,A,EC50,96 hours,4,96.0,0,J. Environ. Sci. Health Part B Pestic. Food Contam. Agric. Wastes37(5): 417-444,EnviroTox.v2,"pentachlorophenol;pentachlorophenate;phenol, 2,3,4",87865,87-86-5,42151,"Phenol, pentachloro-",C6HCl5O,263.8470030636607,"['C', 'H', 'Cl', 'O']",InChI=1/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,87865,Pentachlorophenol;Pentachlorophenol,Micropterus salmoides,FISH,Mortality,0.16,mg/L,A,EC50,96 hours,4,96.0,0,"Johansen PH, Mathers RAS, Brown JA, Colgan PW, 1985. Mortality of early life-stages of largemouth bass Micropterus salmoides due to pentachlorophenol exposure",EnviroTox.v2,"pentachlorophenol;pentachlorophenate;phenol, 2,3,4,5,6-pentachloro-;2,3,4,5,6-pentachlorophenol;2,3,4,5,6-pentachlorophenol, technical grade;2,3,4,5,6-pentachlorophenol (dowicide ec-7);pentachloro-phenol;2,3,4,5,6-pentachloro-phenol;phenol, pentachloro-;p",87865,87-86-5,42151,"Phenol, pentachloro-",C6HCl5O,263.8470030636607,"['C', 'H', 'Cl', 'O']",InChI=1/C6HCl5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
